,name,price,description,trassmition,model,milage,fuel,Brand,Segment
4755,Toyota Hilux,62937,Invincible 2.8d-4d Dk*navi*360°*jbl*sofort,Automatic,2024,40,Diesel,Toyota,Mid-Range
4756,Toyota Hilux,50717,Double C. *new Model* Comfort *eph*navi*,Automatic,2024,0,Diesel,Toyota,Mid-Range
4757,Toyota Hilux,23475,Single Cab Duty 4x4 18.396km,Manual,2019,18296,Diesel,Toyota,Mid-Range
4758,Toyota Hilux,59936,Double Cab Invincible 4x4 Navi Shz Pdc,Automatic,2024,6,Diesel,Toyota,Mid-Range
4759,Toyota Hilux,48607,"2.4 Double Cab Comfort Automatik,navi,pdc,sitzhzg.",Automatic,2024,50,Diesel,Toyota,Mid-Range
4760,Toyota Hilux,49329,Double Cab Comfort 4x4*ahk*navi*shz*,Automatic,2024,10,Diesel,Toyota,Mid-Range
4761,Toyota Hilux,48355,Double Cab Comfort 4x4 2.4*navi*pdc*kamera*,Automatic,2024,0,Diesel,Toyota,Mid-Range
4762,Toyota Hilux,36372,Double Cab Comfort 4x4/1 Hand/ahk,Automatic,2020,115000,Diesel,Toyota,Mid-Range
4763,Toyota Supra,43152,Gr Dynamic *premium* Leder-hud-kamera-dab,Automatic,2021,50000,Petrol,Toyota,Mid-Range
4764,Toyota Supra,76537,Gr **premiumpaket**,Automatic,2024,10,Petrol,Toyota,Mid-Range
4765,Toyota Supra,61801,Gr Legend 3.0 *handschalter*ac Schnitzer*hud*,Manual,2022,2856,Petrol,Toyota,Mid-Range
4766,Toyota Land Cruiser,59028,2.8 D-4d Autom. Executive 360° Ahk Rentner-kfz!,Automatic,2021,53000,Diesel,Toyota,Mid-Range
4767,Toyota Land Cruiser,53707,2.8 D-4d 4wd App Connect Am Lager,Manual,2024,15,Diesel,Toyota,Mid-Range
4768,Toyota Land Cruiser,87557,"250 2.8 Executive My2025,360°,carplay,leder,acc",Automatic,2024,250,Diesel,Toyota,Mid-Range
4769,Toyota Land Cruiser,97977,250 - Tec Edition-7-seats-panorama-headup-jbl,Automatic,2024,6,Diesel,Toyota,Mid-Range
4770,Toyota Land Cruiser,97182,250 - Tec Edition-7-seats-panorama-headup-jbl,Automatic,2024,6,Diesel,Toyota,Mid-Range
4771,Toyota Land Cruiser,72337,2.8 D-4d Automatik Executive Neu Eingetroffen!,Automatic,2024,18338,Diesel,Toyota,Mid-Range
4772,Toyota Corolla,28673,Ts 1.8 Hybrid Team D Led+nav+acc+rfk+shz,Automatic,2023,16334,Hybrid,Toyota,Mid-Range
4773,Toyota Corolla,29067,2.0 Hybrid Team D Shz Navigation Led,Automatic,2023,9900,Hybrid,Toyota,Mid-Range
4774,Toyota Land Cruiser,53707,2.8 D-4d 4wd App Connect Am Lager,Manual,2024,15,Diesel,Toyota,Mid-Range
4775,Toyota Corolla,40787,Hybrid Team D,Automatic,2024,1001,Hybrid,Toyota,Mid-Range
4776,Toyota Corolla,36297,2.0 Hybrid Touring Sports Team Deutsch,Automatic,2023,10,Hybrid,Toyota,Mid-Range
4777,Toyota Corolla,24481,2.0 Hybrid Touring Sports Team Deutschland,Automatic,2021,76700,Hybrid,Toyota,Mid-Range
4778,Toyota Corolla,26823,1.8 Hybrid Teamd+tech Navi Led Shz Alu,Automatic,2023,18710,Hybrid,Toyota,Mid-Range
4779,Toyota Corolla,32657,"1.8 Hybrid Team Deutschland,technik-pak.",Automatic,2023,500,Hybrid,Toyota,Mid-Range
4780,Toyota Corolla,38197,2.0 Hybrid Touring Sports Team Deutschl,Automatic,2024,120,Hybrid,Toyota,Mid-Range
4781,Toyota Corolla,24518,1.8 Hybrid Team D (sedan) Ahk-led-pdc-shz,Automatic,2021,54000,Hybrid,Toyota,Mid-Range
4782,Toyota Corolla,23092,Touring Sports 1.8 Hybrid Team D Acc Lm,Automatic,2020,36574,Hybrid,Toyota,Mid-Range
4783,Toyota Corolla,25353,1.8hybrid Team D Led+nav+acc+rfk+shz+mfl,Automatic,2023,19984,Hybrid,Toyota,Mid-Range
4784,Toyota Corolla,21228,1.8 Hybrid Business Edition,Automatic,2021,82903,Hybrid,Toyota,Mid-Range
4785,Toyota Corolla,27092,Touring Sports 2.0 Hybrid Team D Acc Lm,Automatic,2022,52005,Hybrid,Toyota,Mid-Range
4786,Toyota Corolla,22671,Hybrid+team-deutschland+ahk+tec-paket,Automatic,2020,61574,Hybrid,Toyota,Mid-Range
4787,Toyota Corolla,37197,2.0 Hybrid Touring Sports Team Deutschland,Automatic,2024,50,Hybrid,Toyota,Mid-Range
4788,Toyota Corolla,21697,1.8 Hybrid Club,Automatic,2019,69100,Petrol,Toyota,Mid-Range
4789,Toyota Corolla,23952,1.8hybrid Team D Led+nav+acc+rfk+shz+mfl,Automatic,2023,33969,Hybrid,Toyota,Mid-Range
4790,Toyota Corolla,25539,Hybrid 1.8 Team D/technik Paket,Automatic,2023,48734,Hybrid,Toyota,Mid-Range
4791,Toyota Corolla,32857,"2.0 Hybrid Ts, Black&white, Navi, Kamera",Automatic,2024,20,Hybrid,Toyota,Mid-Range
4792,Toyota Corolla,38571,1.8 L Cvt 4x2 Hybrid Black & White,Automatic,2024,5,Hybrid,Toyota,Mid-Range
4793,Toyota Corolla,32258,Touring Sports Active 1.8 Hybrid 140 Ps/103 Kw ...,Automatic,2024,0,Petrol,Toyota,Mid-Range
4794,Toyota Corolla,29987,Touring Sports Hybrid*team D*led*kamera*,Automatic,2024,4750,Hybrid,Toyota,Mid-Range
4795,Toyota Corolla,38247,Cross Hybrid Fwd Team Deutschland,Automatic,2024,10,Hybrid,Toyota,Mid-Range
4796,Toyota Corolla,32258,Touring Sports Active 1.8 Hybrid 140 Ps/103 Kw ...,Automatic,2024,0,Petrol,Toyota,Mid-Range
4797,Toyota Corolla,16334,1.2 Comfort/navigation/ruckfahrkamera,Manual,2019,72458,Petrol,Toyota,Mid-Range
4798,Toyota Corolla,25631,Touring Sports 2.0 Hybrid Team D +smartphone-integ,Automatic,2021,76923,Hybrid,Toyota,Mid-Range
4799,Toyota Corolla,28565,2.0 Hybrid Touring Sports Lounge,Automatic,2021,39244,Hybrid,Toyota,Mid-Range
4800,Toyota Corolla,42237,"Touring Sports Black And White 2,0-l-hybrid",Automatic,2024,10,Petrol,Toyota,Mid-Range
4801,Toyota Corolla,26618,"Ts Hybrid Lounge,navi, Garantie Bis 2035",Automatic,2020,46182,Hybrid,Toyota,Mid-Range
4802,Toyota Camry,29944,"2.5 Hybrid Executive *leder,navi,uvm*",Automatic,2021,69418,Hybrid,Toyota,Mid-Range
4803,Tesla Model Y,43102,Dual Max Reichweite Awd Autopilot 20zoll,Automatic,2022,53087,Electric,Tesla,Premium
4804,Tesla Model Y,42305,"Sr 2wd 19 Byd Akku Ab 3,99% Zinsen",Automatic,2023,13000,Electric,Tesla,Premium
4805,Tesla Model Y,45372,Performance *matrix-led*,Automatic,2022,29051,Electric,Tesla,Premium
4806,Tesla Model Y,38336,Sr Rwd Lfp Byd Akku,Automatic,2023,28520,Electric,Tesla,Premium
4807,Tesla Model Y,43099,Performance *matrix-led*,Automatic,2022,32364,Electric,Tesla,Premium
4808,Tesla Model Y,44030,Dual Long Range + Awd + Panorama + 1hand,Automatic,2022,48979,Electric,Tesla,Premium
4809,Tesla Model Y,48013,Long Range Awd *20-zoll*ahk*innen Weiß*matrix-led,Automatic,2023,28372,Electric,Tesla,Premium
4810,Tesla Model Y,40125,Long Range Awd *matrix-led*mwst. Ausweisbar*,Automatic,2021,33296,Electric,Tesla,Premium
4811,Tesla Model Y,42173,Performance *matrix-led*,Automatic,2022,81190,Electric,Tesla,Premium
4812,Tesla Model Y,41939,Long Range Dual Motor Awd*uss*1.hand*lfp,Automatic,2022,35000,Electric,Tesla,Premium
4813,Tesla Model 3,29573,Long Range Awd/ Ahk - Trailer Hitch,Automatic,2021,136634,Electric,Tesla,Premium
4814,Tesla Model 3,41509,Performance *matrix-led*,Automatic,2023,24012,Electric,Tesla,Premium
4815,Tesla Model 3,35055,Long Range Dual Awd 498ps 1.hd Ahk Leder Cam Navi,Automatic,2021,38461,Electric,Tesla,Premium
4816,Tesla Model 3,28293,Performance Dual-motor Navi/kamera/pano.,Automatic,2019,86350,Electric,Tesla,Premium
4817,Tesla Model 3,24744,Standard Range + *19-zoll*,Automatic,2020,95348,Electric,Tesla,Premium
4818,Tesla Model 3,38549,Basis Rwd,Automatic,2023,20999,Electric,Tesla,Premium
4819,Tesla Model 3,24644,Standard Range Plus Navi/kamera/sh/pano,Automatic,2020,50750,Electric,Tesla,Premium
4820,Tesla Model 3,38999,Performance Mwst Ausweisbar / Finanzierung,Automatic,2022,32000,Electric,Tesla,Premium
4821,Tesla Model 3,35192,Performance Dual-motor Navi/kamera/pilot,Automatic,2021,46950,Electric,Tesla,Premium
4822,Tesla Model 3,24481,Standard Range Plus Navi/kamera/sh/pano,Automatic,2020,68650,Electric,Tesla,Premium
4823,Tesla Model 3,38152,Performance *matrix-led*,Automatic,2022,57200,Electric,Tesla,Premium
4824,Tesla Model 3,40037,Standard Range + *highland*matrix-led*,Automatic,2023,8983,Electric,Tesla,Premium
4825,Tesla Model 3,31903,Long Range Awd *matrix-led*mwst. Ausweisbar*,Automatic,2021,82878,Electric,Tesla,Premium
4826,Tesla Model 3,21840,"Standard Range Plus Rwd *acc,ahk,totw.*",Automatic,2020,113905,Electric,Tesla,Premium
4827,Tesla Model 3,34125,Long Range Awd * 19 Inch * Mod:2022 *,Automatic,2021,46987,Electric,Tesla,Premium
4828,Tesla Model X,60963,Long Raven | Full Self Drive | 7seats |,Automatic,2020,98000,Electric,Tesla,Premium
4829,Tesla Model X,52490,Long Range Volles Auton. Fahren 7 Sitze,Automatic,2019,66000,Electric,Tesla,Premium
4830,Tesla Model S,47952,Long Range Raven | Ccs | Autopilot 3.0,Automatic,2020,37777,Electric,Tesla,Premium
4831,Tesla Model S,30053,85d 285kw Luftfederung 4x4/allrad 21zoll,Automatic,2016,110000,Electric,Tesla,Premium
4832,Suzuki S-cross,27097,Sx4 1.4 Comfort Hybrid *led / Kamera*,Manual,2024,10,Petrol,Suzuki,Low-Range
4833,Suzuki S-cross,21118,1.4 Boosterjet Mild Hybrid Comfort+ Allgrip,Manual,2022,66329,Petrol,Suzuki,Low-Range
